"","project","cell_specimen_id","cell_specimen_name","hemisphere","structure","donor_id","donor_name","biological_sex","age","ethnicity","medical_conditions","full_genotype","dendrite_type","apical_dendrite_status","neuron_reconstruction_type","cell_soma_normalized_depth","depth_from_pia_um","ephys_session_id","transcriptomics_sample_id","transcriptomics_batch","corresponding_AIT2.3.1_ID","corresponding_AIT2.3.1_alias","subclass"
"3436","mIVSCC-MET",823603037,"Pvalb-IRES-Cre;Ai14-442769.03.01.02","left","VISp2/3",442769,"Pvalb-IRES-Cre;Ai14-442769","F","P56",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,823602765,"SM.GE4RC_S071_E1.50","RSC-199","CS180626100059","Pvalb Tpbg","Pvalb"
"3437","mIVSCC-MET",823609338,"Pvalb-IRES-Cre;Ai14-442769.03.02.01","right","VISl2/3",442769,"Pvalb-IRES-Cre;Ai14-442769","F","P56",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,823609176,"SM.GE4RC_S086_E1.50","RSC-199","CS180626100059","Pvalb Tpbg","Pvalb"
"3438","mIVSCC-MET",823651799,"Pvalb-IRES-Cre;Ai14-442769.03.01.03","left","VISp5",442769,"Pvalb-IRES-Cre;Ai14-442769","F","P56",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,823651337,"SM.GE4RC_S072_E1.50","RSC-199","CS180626100057","Pvalb Reln Tac1","Pvalb"
"3439","mIVSCC-MET",823658063,"Pvalb-IRES-Cre;Ai14-442769.03.02.02","right","VISp5",442769,"Pvalb-IRES-Cre;Ai14-442769","F","P56",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,823657759,"SM.GE4RC_S087_E1.50","RSC-199","CS180626100058","Pvalb Reln Itm2a","Pvalb"
"3440","mIVSCC-MET",823681740,"Pvalb-IRES-Cre;Ai14-442769.04.02.02","right","VISp2/3",442769,"Pvalb-IRES-Cre;Ai14-442769","F","P56",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"full",0.23935390087006,NA,823681498,"SM.GE4RC_S078_E1.50","RSC-199","CS180626100006","Lamp5 Lsp1","Lamp5"
"3441","mIVSCC-MET",823702943,"Pvalb-IRES-Cre;Ai14-442769.04.02.03","right","VISp2/3",442769,"Pvalb-IRES-Cre;Ai14-442769","F","P56",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"full",0.160884923415628,NA,823702793,"SM.GE4RC_S079_E1.50","RSC-199","CS180626100060","Pvalb Vipr2","Pvalb"
"3442","mIVSCC-MET",823719680,"Ndnf-IRES2-dgCre;Ai14-442796.04.02.01","right","VISp1",442796,"Ndnf-IRES2-dgCre;Ai14-442796","F","P56",NA,NA,"Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"full",0.0845048006808172,NA,823719561,"SM.GE4RC_S082_E1.50","RSC-199","CS180626100004","Lamp5 Ntn1 Npy2r","Lamp5"
"3443","mIVSCC-MET",823745688,"Ndnf-IRES2-dgCre;Ai14-442796.03.02.02","right","VISp1",442796,"Ndnf-IRES2-dgCre;Ai14-442796","F","P56",NA,NA,"Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,823745413,"SM.GE4RC_S088_E1.50","RSC-199","CS180626100004","Lamp5 Ntn1 Npy2r","Lamp5"
"3444","mIVSCC-MET",823810521,"Ndnf-IRES2-dgCre;Ai14-442796.04.02.03","right","VISp1",442796,"Ndnf-IRES2-dgCre;Ai14-442796","F","P56",NA,NA,"Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,823810345,"SM.GE4RC_S083_E1.50","RSC-199","CS180626100005","Lamp5 Plch2 Dock5","Lamp5"
"3445","mIVSCC-MET",823830483,"Pvalb-IRES-Cre;Ai14-442770.04.02.01","right","VISp2/3",442770,"Pvalb-IRES-Cre;Ai14-442770","F","P56",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"full",0.417632178903224,NA,823830259,"SM.GE4RC_S074_E1.50","RSC-199","CS180626100058","Pvalb Reln Itm2a","Pvalb"
"3446","mIVSCC-MET",823833593,"Pvalb-IRES-Cre;Ai14-442770.03.01.01","left","VISp6a",442770,"Pvalb-IRES-Cre;Ai14-442770","F","P56",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,823833319,"SM.GE4RC_S089_E1.50","RSC-199","CS180626100053","Pvalb Akr1c18 Ntf3","Pvalb"
"3447","mIVSCC-MET",823835246,"Pvalb-IRES-Cre;Ai14-442770.04.02.02","right","VISp5",442770,"Pvalb-IRES-Cre;Ai14-442770","F","P56",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,823835139,"SM.GE4RC_S075_E1.50","RSC-199","CS180626100058","Pvalb Reln Itm2a","Pvalb"
"3448","mIVSCC-MET",823857965,"Pvalb-IRES-Cre;Ai14-442770.05.02.02","right","VISp5",442770,"Pvalb-IRES-Cre;Ai14-442770","F","P56",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,823857818,"SM.GE4RC_S080_E1.50","RSC-199","CS180626100058","Pvalb Reln Itm2a","Pvalb"
"3449","mIVSCC-MET",823868835,"Pvalb-IRES-Cre;Ai14-442770.04.02.03","right","VISp6a",442770,"Pvalb-IRES-Cre;Ai14-442770","F","P56",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,823868645,"SM.GE4RC_S076_E1.50","RSC-199","CS180626100055","Pvalb Sema3e Kank4","Pvalb"
"3450","mIVSCC-MET",823868946,"Pvalb-IRES-Cre;Ai14-442770.02.02.02","right","VISl6a",442770,"Pvalb-IRES-Cre;Ai14-442770","F","P56",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,823868873,"SM.GE4RC_S092_E1.50","RSC-199","CS180626100055","Pvalb Sema3e Kank4","Pvalb"
"3451","mIVSCC-MET",823889517,"Ndnf-IRES2-dgCre;Ai14-442797.04.02.01","right","VISp1",442797,"Ndnf-IRES2-dgCre;Ai14-442797","F","P56",NA,NA,"Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,823889353,"SM.GE4RC_S081_E1.50","RSC-199","CS180626100004","Lamp5 Ntn1 Npy2r","Lamp5"
"3452","mIVSCC-MET",823900315,"Pvalb-IRES-Cre;Ai14-442770.02.02.03","right","VISp4",442770,"Pvalb-IRES-Cre;Ai14-442770","F","P56",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,823900095,"SM.GE4RC_S093_E1.50","RSC-199","CS180626100058","Pvalb Reln Itm2a","Pvalb"
"3453","mIVSCC-MET",823907738,"Ndnf-IRES2-dgCre;Ai14-442797.03.02.01","right","VISp1",442797,"Ndnf-IRES2-dgCre;Ai14-442797","F","P56",NA,NA,"Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,823907422,"SM.GE4RC_S090_E1.50","RSC-199","CS180626100004","Lamp5 Ntn1 Npy2r","Lamp5"
"3454","mIVSCC-MET",823952975,"Ndnf-IRES2-dgCre;Ai14-442797.04.01.01","left","VISp5",442797,"Ndnf-IRES2-dgCre;Ai14-442797","F","P56",NA,NA,"Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,823952817,"SM.GE4RC_S094_E1.50","RSC-199","CS180626100005","Lamp5 Plch2 Dock5","Lamp5"
"3455","mIVSCC-MET",823960949,"Pvalb-IRES-Cre;Ai14-442770.03.02.01","right","VISp6a",442770,"Pvalb-IRES-Cre;Ai14-442770","F","P56",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,823960881,"SM.GE4RC_S084_E1.50","RSC-199","CS180626100058","Pvalb Reln Itm2a","Pvalb"
"3456","mIVSCC-MET",823964038,"Ndnf-IRES2-dgCre;Ai14-442797.04.01.02","left","VISp2/3",442797,"Ndnf-IRES2-dgCre;Ai14-442797","F","P56",NA,NA,"Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,823963930,"SM.GE4RC_S095_E1.50","RSC-199","CS180626100006","Lamp5 Lsp1","Lamp5"
"3457","mIVSCC-MET",823968176,"Ndnf-IRES2-dgCre;Ai14-442797.04.01.03","left","VISp2/3",442797,"Ndnf-IRES2-dgCre;Ai14-442797","F","P56",NA,NA,"Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,823968113,"SM.GE4RC_S096_E1.50","RSC-199","CS180626100004","Lamp5 Ntn1 Npy2r","Lamp5"
"3458","mIVSCC-MET",823998912,"Pvalb-IRES-Cre;Ai14-442770.05.01.01","left","VISp6a",442770,"Pvalb-IRES-Cre;Ai14-442770","F","P56",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,823998643,"SM.GE4RC_S091_E1.50","RSC-199","CS180626100056","Pvalb Gpr149 Islr","Pvalb"
"3459","mIVSCC-MET",824015947,"Pvalb-IRES-Cre;Ai14-442770.02.01.01","left","VISp5",442770,"Pvalb-IRES-Cre;Ai14-442770","F","P56",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,824015761,"SM.GE4RC_S085_E1.50","RSC-199","CS180626100055","Pvalb Sema3e Kank4","Pvalb"
"3460","mIVSCC-MET",824696311,"Htr3a-Cre_NO152;Ai14-442606.04.02.01","right","VISp2/3",442606,"Htr3a-Cre_NO152;Ai14-442606","F","P60",NA,NA,"Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,824695914,"SM.GE4QZ_S114_E1.50","RSC-200","CS180626100028","Vip Crispld2 Kcne4","Vip"
"3461","mIVSCC-MET",824701767,"Htr3a-Cre_NO152;Ai14-442606.03.02.04","right","VISl5",442606,"Htr3a-Cre_NO152;Ai14-442606","F","P60",NA,NA,"Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,824701494,"SM.GE4QZ_S126_E1.50","RSC-200","CS180626100006","Lamp5 Lsp1","Lamp5"
"3462","mIVSCC-MET",824756017,"Htr3a-Cre_NO152;Ai14-442606.04.02.02","right","VISp2/3",442606,"Htr3a-Cre_NO152;Ai14-442606","F","P60",NA,NA,"Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,824755610,"SM.GE4QZ_S115_E1.50","RSC-200","CS180626100028","Vip Crispld2 Kcne4","Vip"
"3463","mIVSCC-MET",824792964,"Htr3a-Cre_NO152;Ai14-442606.04.01.01","left","VISpm1",442606,"Htr3a-Cre_NO152;Ai14-442606","F","P60",NA,NA,"Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,824792633,"SM.GE4QZ_S127_E1.50","RSC-200","CS180626100003","Lamp5 Fam19a1 Tmem182","Lamp5"
"3464","mIVSCC-MET",824800372,"Htr3a-Cre_NO152;Ai14-442606.04.02.03","right","VISp6a",442606,"Htr3a-Cre_NO152;Ai14-442606","F","P60",NA,NA,"Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,824800077,"SM.GE4QZ_S116_E1.50","RSC-200","CS180626100049","Sst Rxfp1 Prdm8","Sst"
"3465","mIVSCC-MET",824840538,"Htr3a-Cre_NO152;Ai14-442606.04.01.02","left","VISp5",442606,"Htr3a-Cre_NO152;Ai14-442606","F","P60",NA,NA,"Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,824840229,"SM.GE4QZ_S128_E1.50","RSC-200","CS180626100006","Lamp5 Lsp1","Lamp5"
"3466","mIVSCC-MET",824867588,"Htr3a-Cre_NO152;Ai14-442606.04.01.03","left","VISp6a",442606,"Htr3a-Cre_NO152;Ai14-442606","F","P60",NA,NA,"Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,824867466,"SM.GE4QZ_S129_E1.50","RSC-200","CS180626100018","Vip Gpc3 Slc18a3","Vip"
"3467","mIVSCC-MET",824893459,"Htr3a-Cre_NO152;Ai14-442606.04.01.04","left","VISp2/3",442606,"Htr3a-Cre_NO152;Ai14-442606","F","P60",NA,NA,"Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,824893262,"SM.GE4QZ_S130_E1.50","RSC-200","CS180626100027","Vip Crispld2 Htr2c","Vip"
"3468","mIVSCC-MET",824909637,"Scnn1a-Tg1-Cre;Ai14-442954.04.02.01","right","VISp2/3",442954,"Scnn1a-Tg1-Cre;Ai14-442954","M","P57",NA,NA,"Scnn1a-Tg1-Cre/wt;Ai14(RCL-tdT)/wt","spiny","intact","full",0.274389997525868,NA,824909444,"SM.GE4QZ_S117_E1.50","RSC-200","","",""
"3469","mIVSCC-MET",824923819,"Scnn1a-Tg1-Cre;Ai14-442954.04.02.02","right","VISp2/3",442954,"Scnn1a-Tg1-Cre;Ai14-442954","M","P57",NA,NA,"Scnn1a-Tg1-Cre/wt;Ai14(RCL-tdT)/wt","spiny","truncated","",NA,NA,824923665,"SM.GE4QZ_S118_E1.50","RSC-200","","",""
"3470","mIVSCC-MET",824937690,"Scnn1a-Tg1-Cre;Ai14-442954.04.02.03","right","VISp2/3",442954,"Scnn1a-Tg1-Cre;Ai14-442954","M","P57",NA,NA,"Scnn1a-Tg1-Cre/wt;Ai14(RCL-tdT)/wt","spiny","intact","dendrite-only",0.276582461938131,NA,824937470,"SM.GE4QZ_S119_E1.50","RSC-200","","",""
"3471","mIVSCC-MET",825221851,"Pvalb-IRES-Cre;Ai14-442765.03.01.01","left","VISp6a",442765,"Pvalb-IRES-Cre;Ai14-442765","M","P60",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,825221570,"SM.GE4QZ_S151_E1.50","RSC-200","CS180626100055","Pvalb Sema3e Kank4","Pvalb"
"3472","mIVSCC-MET",825222283,"Pvalb-IRES-Cre;Ai14-442765.04.02.01","right","VISl6a",442765,"Pvalb-IRES-Cre;Ai14-442765","M","P60",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,825221959,"SM.GE4QZ_S138_E1.50","RSC-200","CS180626100055","Pvalb Sema3e Kank4","Pvalb"
"3473","mIVSCC-MET",825256574,"Pvalb-IRES-Cre;Ai14-442765.05.01.03","left","VISp5",442765,"Pvalb-IRES-Cre;Ai14-442765","M","P60",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,825256270,"SM.GE4QZ_S135_E1.50","RSC-200","CS180626100058","Pvalb Reln Itm2a","Pvalb"
"3474","mIVSCC-MET",825269133,"Pvalb-IRES-Cre;Ai14-442765.03.02.02","right","VISp5",442765,"Pvalb-IRES-Cre;Ai14-442765","M","P60",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"full",0.326288175436945,NA,825268971,"SM.GE4QZ_S145_E1.50","RSC-200","CS180626100056","Pvalb Gpr149 Islr","Pvalb"
"3475","mIVSCC-MET",825269328,"Pvalb-IRES-Cre;Ai14-442765.04.02.02","right","VISp2/3",442765,"Pvalb-IRES-Cre;Ai14-442765","M","P60",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,825269171,"SM.GE4QZ_S139_E1.50","RSC-200","CS180626100059","Pvalb Tpbg","Pvalb"
"3476","mIVSCC-MET",825296663,"Pvalb-IRES-Cre;Ai14-442765.04.01.02","left","VISp4",442765,"Pvalb-IRES-Cre;Ai14-442765","M","P60",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,825296330,"SM.GE4QZ_S167_E1.50","RSC-200","CS180626100058","Pvalb Reln Itm2a","Pvalb"
"3477","mIVSCC-MET",825296874,"Pvalb-IRES-Cre;Ai14-442765.03.02.03","right","VISl5",442765,"Pvalb-IRES-Cre;Ai14-442765","M","P60",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,825296746,"SM.GE4QZ_S146_E1.50","RSC-200","CS180626100048","Sst Rxfp1 Eya1","Sst"
"3478","mIVSCC-MET",825311020,"Pvalb-IRES-Cre;Ai14-442765.03.01.02","left","VISl5",442765,"Pvalb-IRES-Cre;Ai14-442765","M","P60",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,825310728,"SM.GE4QZ_S152_E1.50","RSC-200","CS180626100055","Pvalb Sema3e Kank4","Pvalb"
"3479","mIVSCC-MET",825332009,"Pvalb-IRES-Cre;Ai14-442765.05.02.02","right","VISp6a",442765,"Pvalb-IRES-Cre;Ai14-442765","M","P60",NA,NA,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,825331380,"SM.GE4QZ_S136_E1.50","RSC-200","CS180626100055","Pvalb Sema3e Kank4","Pvalb"
"3480","mIVSCC-MET",825512557,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443337.03.01.01","left","VISp1",443337,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443337","M","P56",NA,NA,"Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt","aspiny",NA,"",NA,NA,825512329,"SM.GE4QZ_S137_E1.50","RSC-200","CS180626100005","Lamp5 Plch2 Dock5","Lamp5"
"3481","mIVSCC-MET",825522397,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443337.04.02.01","right","VISp4",443337,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443337","M","P56",NA,NA,"Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt","aspiny",NA,"full",0.450103712326828,NA,825522195,"SM.GE4QZ_S140_E1.50","RSC-200","CS180626100005","Lamp5 Plch2 Dock5","Lamp5"
"3482","mIVSCC-MET",825525063,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443337.03.02.01","right","VISp2/3",443337,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443337","M","P56",NA,NA,"Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt","aspiny",NA,"",NA,NA,825524914,"SM.GE4QZ_S163_E1.50","RSC-200","CS180626100005","Lamp5 Plch2 Dock5","Lamp5"
"3483","mIVSCC-MET",825525155,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443337.02.01.01","left","VISp1",443337,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443337","M","P56",NA,NA,"Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt","aspiny",NA,"",NA,NA,825525106,"SM.GE4QZ_S170_E1.50","RSC-200","CS180626100005","Lamp5 Plch2 Dock5","Lamp5"
"3484","mIVSCC-MET",825533924,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443337.02.01.02","left","VISp2/3",443337,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443337","M","P56",NA,NA,"Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt","aspiny",NA,"",NA,NA,825533857,"SM.GE4QZ_S171_E1.50","RSC-200","CS180626100014","Vip Igfbp6 Car10","Vip"
"3485","mIVSCC-MET",825534003,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443337.04.02.02","right","VISp2/3",443337,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443337","M","P56",NA,NA,"Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt","aspiny",NA,"",NA,NA,825533959,"SM.GE4QZ_S141_E1.50","RSC-200","CS180626100005","Lamp5 Plch2 Dock5","Lamp5"
"3486","mIVSCC-MET",825549510,"Gad2-IRES-Cre;Ai14-444161.03.01.01","left","VISp1",444161,"Gad2-IRES-Cre;Ai14-444161","M","P53",NA,NA,"Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"full",0.0973432172188589,NA,825549431,"SM.GE4QZ_S164_E1.50","RSC-200","CS180626100005","Lamp5 Plch2 Dock5","Lamp5"
"3487","mIVSCC-MET",825552023,"Gad2-IRES-Cre;Ai14-444161.03.02.01","right","VISp6a",444161,"Gad2-IRES-Cre;Ai14-444161","M","P53",NA,NA,"Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,825551968,"SM.GE4QZ_S149_E1.50","RSC-200","CS180626100055","Pvalb Sema3e Kank4","Pvalb"
"3488","mIVSCC-MET",825555145,"Gad2-IRES-Cre;Ai14-444161.05.02.01","right","VISp6a",444161,"Gad2-IRES-Cre;Ai14-444161","M","P53",NA,NA,"Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,825555085,"SM.GE4QZ_S142_E1.50","RSC-200","CS180626100050","Sst Nts","Sst"
"3489","mIVSCC-MET",825563029,"Gad2-IRES-Cre;Ai14-444161.04.02.01","right","VISp2/3",444161,"Gad2-IRES-Cre;Ai14-444161","M","P53",NA,NA,"Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,825563005,"SM.GE4QZ_S172_E1.50","RSC-200","CS180626100021","Vip Ptprt Pkp2","Vip"
"3490","mIVSCC-MET",825563578,"Gad2-IRES-Cre;Ai14-444161.03.01.02","left","VISp1",444161,"Gad2-IRES-Cre;Ai14-444161","M","P53",NA,NA,"Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,825563550,"SM.GE4QZ_S165_E1.50","RSC-200","CS180626100035","Sst Calb2 Pdlim5","Sst"
"3491","mIVSCC-MET",825567515,"Gad2-IRES-Cre;Ai14-444161.03.02.03","right","VISp5",444161,"Gad2-IRES-Cre;Ai14-444161","M","P53",NA,NA,"Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,825567494,"SM.GE4QZ_S150_E1.50","RSC-200","CS180626100058","Pvalb Reln Itm2a","Pvalb"
"3492","mIVSCC-MET",825570888,"Gad2-IRES-Cre;Ai14-444161.03.01.03","left","VISp6a",444161,"Gad2-IRES-Cre;Ai14-444161","M","P53",NA,NA,"Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt","aspiny",NA,"",NA,NA,825570853,"SM.GE4QZ_S166_E1.50","RSC-200","CS180626100049","Sst Rxfp1 Prdm8","Sst"
"3493","mIVSCC-MET",826700106,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443338.04.01.02","left","VISp1",443338,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443338","M","P58",NA,NA,"Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt","aspiny",NA,"",NA,NA,826699919,"SM.GE4QZ_S173_E1.50","RSC-200","CS180626100006","Lamp5 Lsp1","Lamp5"
"3494","mIVSCC-MET",826710259,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443338.04.01.03","left","VISp1",443338,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443338","M","P58",NA,NA,"Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt","aspiny",NA,"",NA,NA,826710062,"SM.GE4QZ_S174_E1.50","RSC-200","CS180626100005","Lamp5 Plch2 Dock5","Lamp5"
"3495","mIVSCC-MET",826712572,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443338.03.02.01","right","VISp1",443338,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443338","M","P58",NA,NA,"Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt","aspiny",NA,"full",0.112788730534025,NA,826712384,"SM.GE4QZ_S179_E1.50","RSC-200","CS180626100005","Lamp5 Plch2 Dock5","Lamp5"
"3496","mIVSCC-MET",826719991,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443338.03.02.02","right","VISp1",443338,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443338","M","P58",NA,NA,"Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt","aspiny",NA,"",NA,NA,826719847,"SM.GE4QZ_S180_E1.50","RSC-200","CS180626100005","Lamp5 Plch2 Dock5","Lamp5"
"3497","mIVSCC-MET",826739825,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443338.03.02.03","right","VISp1",443338,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-443338","M","P58",NA,NA,"Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt","aspiny",NA,"",NA,NA,826739648,"SM.GE4QZ_S181_E1.50","RSC-200","CS180626100005","Lamp5 Plch2 Dock5","Lamp5"
"3498","mIVSCC-MET",827347629,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-445308.03.01.01","left","VISp2/3",445308,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-445308","F","P59",NA,NA,"Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt","aspiny",NA,"full",0.194191283068231,NA,827347359,"SM.GE4QQ_S120_E1.50","RSC-201","CS180626100005","Lamp5 Plch2 Dock5","Lamp5"
"3499","mIVSCC-MET",827447865,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-445308.03.02.01","right","VISl2/3",445308,"Ndnf-IRES2-dgCre;Slc32a1-IRES2-FlpO;Ai65-445308","F","P59",NA,NA,"Ndnf-IRES2-dgCre/wt;Slc32a1-IRES2-FlpO/wt;Ai65(RCFL-tdT)/wt","aspiny",NA,"full",0.341610004241942,NA,827447709,"SM.GE4QQ_S137_E1.50","RSC-201","CS180626100005","Lamp5 Plch2 Dock5","Lamp5"
